,TRASCONTINENTAL,,,,,,,,,,,
,CARTA DE CREDITO / BCO. SCOTIABANK,,,,,,,,,,SE ADICIONO POLIZS,
,VP. TORRENS   LLEGO :  09.05.12,,,,,,PEDIDO 049-11   09  UNIDADES  FORLAND,,,,,
,B/L  EUKOSHPU1081065,,MFTO.  2011- ,,,,,,,,,
,F/C FT11190PE,10.03.12,,,,,,,,,,
, , ,,,,,,,,,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,,MOTOR,COLOR,AÑO
,MODELO,,,,,,,,,,,FAB.
,,,,,,,,,,,,
74,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX615377   ,TRAVESIAS,,LJ465QR1E1 C03323718 ,GRIS,2012
75,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX615380   ,TRAVESIAS,,LJ465QR1E1 C03322387 ,GRIS,2012
76,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX615430   ,TRAVESIAS,,LJ465QR1E1 C03322251 ,GRIS,2012
77,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX552483   ,TRAVESIAS,,LJ465QR1E1 C03322229 ,GRIS,2012
78,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615369   ,TRAVESIAS,,LJ465QR1E1 C03322299 ,GRIS,2012
79,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615436   ,TRAVESIAS,,LJ465QR1E1 C03321348 ,GRIS,2012
80,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615467   ,TRAVESIAS,,LJ465QR1E1 C03322310 ,GRIS,2012
81,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX615431   ,TRAVESIAS,,LJ465QR1E1 C03322311 ,GRIS,2012
82,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX552484   ,TRAVESIAS,,LJ465QR1E1 C03322375 ,GRIS,2012
83,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX552462   ,TRAVESIAS,,LJ465QR1E1 C03322309 ,GRIS,2012
84,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615382   ,TRAVESIAS,,LJ465QR1E1 C03322253 ,GRIS,2012
85,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615429   ,TRAVESIAS,,LJ465QR1E1 C03322347 ,GRIS,2012
86,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615432   ,TRAVESIAS,,LJ465QR1E1 C03322275 ,GRIS,2012
87,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615446   ,TRAVESIAS,,LJ465QR1E1 C03322327 ,GRIS,2012
88,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3110CX552471   ,TRAVESIAS,,LJ465QR1E1 C03322277 ,GRIS,2012
89,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX615456   ,TRAVESIAS,,LJ465QR1E1 C03322349 ,GRIS,2012
90,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615370   ,TRAVESIAS,,LJ465QR1E1 C03322397 ,GRIS,2012
91,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX552473   ,TRAVESIAS,,LJ465QR1E1 C03322243 ,GRIS,2012
92,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX615444   ,TRAVESIAS,,LJ465QR1E1 C03322382 ,GRIS,2012
93,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX552452   ,TRAVESIAS,,LJ465QR1E1 C03322408 ,GRIS,2012
94,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX552466   ,TRAVESIAS,,LJ465QR1E1 C03322291 ,GRIS,2012
95,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615406   ,TRAVESIAS,,LJ465QR1E1 C03322316 ,GRIS,2012
96,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX615461   ,TRAVESIAS,,LJ465QR1E1 C03323691 ,GRIS,2012
97,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX552475   ,TRAVESIAS,,LJ465QR1E1 C03322348 ,GRIS,2012
98,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615437   ,TRAVESIAS,,LJ465QR1E1 C03322410 ,GRIS,2012
99,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615373   ,TRAVESIAS,,LJ465QR1E1 C03322403 ,GRIS,2012
100,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615454,TRAVESIAS,,LJ465QR1E1 C03323715,GRIS,2012
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,TRASCONTINENTAL,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, CONTINENTAL",,,,,,,,,,,
,VP. MONRNING CATHERINE   LLEGO :  ,,,,,,PEDIDO 001-122   100  UNIDADES  GONOW,,,,,
,B/L  EUKOSHPU1086421,,MFTO.  2011- ,,,,,,,,,
,F/C GAH2012025,16.04.12,,,,,,,,CAMBIO CILINDRADA DE MOTOR 998,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,,MOTOR,COLOR,AÑO
,MODELO,,,,,,,,,,,FAB.
,,,,,,,,,,,,
1,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3110CX615410   ,TRAVESIAS,,LJ465QR1E1 C03322303 ,BEIGE,2012
2,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3110CX615424   ,TRAVESIAS,,LJ465QR1E1 C03322389 ,BEIGE,2012
3,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3110CX615505   ,TRAVESIAS,,LJ465QR1E1 C03323567 ,BEIGE,2012
4,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX615487   ,TRAVESIAS,,LJ465QR1E1 C03322352 ,BEIGE,2012
5,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX552478   ,TRAVESIAS,,LJ465QR1E1 C03322331 ,BEIGE,2012
6,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615420   ,TRAVESIAS,,LJ465QR1E1 C03322228 ,BEIGE,2012
7,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615448   ,TRAVESIAS,,LJ465QR1E1 C03323548 ,BEIGE,2012
8,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615496   ,TRAVESIAS,,LJ465QR1E1 C03322419 ,BEIGE,2012
9,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615501   ,TRAVESIAS,,LJ465QR1E1 C03322413 ,BEIGE,2012
10,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615412   ,TRAVESIAS,,LJ465QR1E1 C03322232 ,BEIGE,2012
11,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615460   ,TRAVESIAS,,LJ465QR1E1 C03323573 ,BEIGE,2012
12,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615474   ,TRAVESIAS,,LJ465QR1E1 C03322296 ,BEIGE,2012
13,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615488   ,TRAVESIAS,,LJ465QR1E1 C03322226 ,BEIGE,2012
14,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615404   ,TRAVESIAS,,LJ465QR1E1 C03322362 ,BEIGE,2012
15,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615418   ,TRAVESIAS,,LJ465QR1E1 C03322412 ,BEIGE,2012
16,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615497   ,TRAVESIAS,,LJ465QR1E1 C03322393 ,BEIGE,2012
17,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX615413   ,TRAVESIAS,,LJ465QR1E1 C03322396 ,BEIGE,2012
18,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX615427   ,TRAVESIAS,,LJ465QR1E1 C03322265 ,BEIGE,2012
19,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX615489   ,TRAVESIAS,,LJ465QR1E1 C03322297 ,BEIGE,2012
20,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615453   ,TRAVESIAS,,LJ465QR1E1 C03323670 ,BEIGE,2012
21,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615498   ,TRAVESIAS,,LJ465QR1E1 C03322379 ,BEIGE,2012
22,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX615414   ,TRAVESIAS,,LJ465QR1E1 C03323540 ,BEIGE,2012
23,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX615462   ,TRAVESIAS,,LJ465QR1E1 C03322248 ,BEIGE,2012
24,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615440   ,TRAVESIAS,,LJ465QR1E1 C03322340 ,BEIGE,2012
25,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615415   ,TRAVESIAS,,LJ465QR1E1 C03322292 ,BEIGE,2012
26,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615463   ,TRAVESIAS,,LJ465QR1E1 C03322359 ,BEIGE,2012
27,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615494   ,TRAVESIAS,,LJ465QR1E1 C03322293 ,BEIGE,2012
28,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX552486   ,TRAVESIAS,,LJ465QR1E1 C03323663 ,BEIGE,2012
29,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX615411   ,TRAVESIAS,,LJ465QR1E1 C03322363 ,BEIGE,2012
30,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615434   ,TRAVESIAS,,LJ465QR1E1 C03322290 ,BEIGE,2012
31,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615482   ,TRAVESIAS,,LJ465QR1E1 C03322330 ,BEIGE,2012
32,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX552487   ,TRAVESIAS,,LJ465QR1E1 C03322392 ,BEIGE,2012
33,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615466   ,TRAVESIAS,,LJ465QR1E1 C03322360 ,BEIGE,2012
34,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615483   ,TRAVESIAS,,LJ465QR1E1 C03322406 ,BEIGE,2012
35,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615502   ,TRAVESIAS,,LJ465QR1E1 C03322259 ,BEIGE,2012
36,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX615476   ,TRAVESIAS,,LJ465QR1E1 C03322306 ,BEIGE,2012
37,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX615493   ,TRAVESIAS,,LJ465QR1E1 C03323666 ,BEIGE,2012
38,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615423   ,TRAVESIAS,,LJ465QR1E1 C03322351 ,BEIGE,2012
39,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615485   ,TRAVESIAS,,LJ465QR1E1 C03323647 ,BEIGE,2012
40,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615365   ,TRAVESIAS,,LJ465QR1E1 C03322384 ,BEIGE,2012
41,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3111CX615478   ,TRAVESIAS,,LJ465QR1E1 C03322369 ,BEIGE,2012
42,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX615490   ,TRAVESIAS,,LJ465QR1E1 C03322329 ,BEIGE,2012
43,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX615506   ,TRAVESIAS,,LJ465QR1E1 C03323722 ,BEIGE,2012
44,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615417   ,TRAVESIAS,,LJ465QR1E1 C03323591 ,BEIGE,2012
45,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3111CX615416   ,TRAVESIAS,,LJ465QR1E1 C03322356 ,BEIGE,2012
46,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615503   ,TRAVESIAS,,LJ465QR1E1 C03323529 ,BEIGE,2012
47,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615507   ,TRAVESIAS,,LJ465QR1E1 C03656263 ,BEIGE,2012
48,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615499   ,TRAVESIAS,,LJ465QR1E1 C03656418 ,BEIGE,2012
49,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615479   ,TRAVESIAS,,LJ465QR1E1 C03656264 ,BEIGE,2012
50,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615504   ,TRAVESIAS,,LJ465QR1E1 C03322364 ,BEIGE,2012
51,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3111CX615383   ,TRAVESIAS,,LJ465QR1E1 C03322281 ,PLATA,2012
52,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3111CX615397   ,TRAVESIAS,,LJ465QR1E1 C03322344 ,PLATA,2012
53,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3111CX615402   ,TRAVESIAS,,LJ465QR1E1 C03322284 ,PLATA,2012
54,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3111CX615447   ,TRAVESIAS,,LJ465QR1E1 C03322390 ,PLATA,2012
55,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX552455   ,TRAVESIAS,,LJ465QR1E1 C03322353 ,PLATA,2012
56,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX552472   ,TRAVESIAS,,LJ465QR1E1 C03322257 ,PLATA,2012
57,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX615358   ,TRAVESIAS,,LJ465QR1E1 C03322282 ,PLATA,2012
58,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX615375   ,TRAVESIAS,,LJ465QR1E1 C03322307 ,PLATA,2012
59,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX615389   ,TRAVESIAS,,LJ465QR1E1 C03322367 ,PLATA,2012
60,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3112CX615442   ,TRAVESIAS,,LJ465QR1E1 C03322354 ,PLATA,2012
61,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX552464   ,TRAVESIAS,,LJ465QR1E1 C03322324 ,PLATA,2012
62,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX615384   ,TRAVESIAS,,LJ465QR1E1 C03322270 ,PLATA,2012
63,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615376   ,TRAVESIAS,,LJ465QR1E1 C03322225 ,PLATA,2012
64,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615443   ,TRAVESIAS,,LJ465QR1E1 C03322249 ,PLATA,2012
65,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX552448   ,TRAVESIAS,,LJ465QR1E1 C03322418 ,PLATA,2012
66,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX552451   ,TRAVESIAS,,LJ465QR1E1 C03322305 ,PLATA,2012
67,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX552465   ,TRAVESIAS,,LJ465QR1E1 C03322394 ,PLATA,2012
68,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615399   ,TRAVESIAS,,LJ465QR1E1 C03322239 ,PLATA,2012
69,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX552460   ,TRAVESIAS,,LJ465QR1E1 C03322287 ,PLATA,2012
70,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX552474   ,TRAVESIAS,,LJ465QR1E1 C03322355 ,PLATA,2012
71,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX615394   ,TRAVESIAS,,LJ465QR1E1 C03322230 ,PLATA,2012
72,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX552449   ,TRAVESIAS,,LJ465QR1E1 C03322339 ,PLATA,2012
73,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615355   ,TRAVESIAS,,LJ465QR1E1 C03322325 ,PLATA,2012
74,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615386   ,TRAVESIAS,,LJ465QR1E1 C03322267 ,PLATA,2012
75,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX552458   ,TRAVESIAS,,LJ465QR1E1 C03322283 ,PLATA,2012
76,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX552461   ,TRAVESIAS,,LJ465QR1E1 C03322332 ,PLATA,2012
77,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX552489   ,TRAVESIAS,,LJ465QR1E1 C03322261 ,PLATA,2012
78,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX615378   ,TRAVESIAS,,LJ465QR1E1 C03322272 ,PLATA,2012
79,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX615395   ,TRAVESIAS,,LJ465QR1E1 C03322337 ,PLATA,2012
80,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3118CX615445   ,TRAVESIAS,,LJ465QR1E1 C03322301 ,PLATA,2012
81,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX552467   ,TRAVESIAS,,LJ465QR1E1 C03322240 ,PLATA,2012
82,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX615390   ,TRAVESIAS,,LJ465QR1E1 C03322415 ,PLATA,2012
83,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615379   ,TRAVESIAS,,LJ465QR1E1 C03322260 ,PLATA,2012
84,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615396   ,TRAVESIAS,,LJ465QR1E1 C03322328 ,PLATA,2012
85,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX615401   ,TRAVESIAS,,LJ465QR1E1 C03322398 ,PLATA,2012
86,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3110CX615374   ,TRAVESIAS,,LJ465QR1E1 C03322315 ,PLATA,2012
87,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3111CX552463   ,TRAVESIAS,,LJ465QR1E1 C03322366 ,PLATA,2012
88,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX552447   ,TRAVESIAS,,LJ465QR1E1 C03322334 ,PLATA,2012
89,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3113CX552450   ,TRAVESIAS,,LJ465QR1E1 C03322256 ,PLATA,2012
90,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615368   ,TRAVESIAS,,LJ465QR1E1 C03323652 ,PLATA,2012
91,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615405   ,TRAVESIAS,,LJ465QR1E1 C03323542 ,PLATA,2012
92,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX552470   ,TRAVESIAS,,LJ465QR1E1 C03322335 ,PLATA,2012
93,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615359   ,TRAVESIAS,,LJ465QR1E1 C03323551 ,PLATA,2012
94,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX552488   ,TRAVESIAS,,LJ465QR1E1 C03322346 ,PLATA,2012
95,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX552453   ,TRAVESIAS,,LJ465QR1E1 C03322271 ,PLATA,2012
96,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX552476   ,TRAVESIAS,,LJ465QR1E1 C03322350 ,PLATA,2012
97,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615362   ,TRAVESIAS,,LJ465QR1E1 C03322383 ,PLATA,2012
98,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615371   ,TRAVESIAS,,LJ465QR1E1 C03322361 ,PLATA,2012
99,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615385   ,TRAVESIAS,,LJ465QR1E1 C03322294 ,PLATA,2012
100,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615372   ,TRAVESIAS,,LJ465QR1E1 C03322368 ,PLATA,2012
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,TRASCONTINENTAL,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, ",,,,,,,,,,,
,VP.    LLEGO :  ,,,,,,PEDIDO 005-12   24  UNIDADES  BAW,,,,,
,B/L  ,,MFTO.  2011- ,,,,,,,,,
,F/C ,,,,,,,,, ,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,,MOTOR,COLOR,AÑO
,MODELO,,,,,,,,,,,FAB.
,,,,,,,,,,,,
1,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE7CN407248,TRAVESIAS,,4D28TC C20313060A,PLATA,2012
2,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE9CN407249,TRAVESIAS,,4D28TC C20313058A,PLATA,2012
3,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE5CN407250,TRAVESIAS,,4D28TC C20313099A,PLATA,2012
4,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE7CN407251,TRAVESIAS,,4D28TC C20313062A,PLATA,2012
5,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE9CN407252,TRAVESIAS,,4D28TC C20313066A,PLATA,2012
6,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE0CN407253,TRAVESIAS,,4D28TC C20313084A,PLATA,2012
7,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE2CN407254,TRAVESIAS,,4D28TC C20311317A,PLATA,2012
8,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE4CN407255,TRAVESIAS,,4D28TC C20313077A,PLATA,2012
9,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE6CN407256,TRAVESIAS,,4D28TC C20313061A,PLATA,2012
10,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE8CN407257,TRAVESIAS,,4D28TC C20311338A,PLATA,2012
11,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTEXCN407258,TRAVESIAS,,4D28TC C20311318A,BLANCO,2012
12,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE1CN407259,TRAVESIAS,,4D28TC C20311334A,BLANCO,2012
13,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE8CN407260,TRAVESIAS,,4D28TC C20311353A,VERDE,2012
14,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTEXCN407261,TRAVESIAS,,4D28TC C20311324A,VERDE,2012
15,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE1CN407262,TRAVESIAS,,4D28TC C20311389A,VERDE,2012
